entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7170,1,1,5594678,1,,71,25,1,25,,,
7180,2,2,5600755,6,,71,18,1,18,6077,,
7172,3,3,5603574,20,,71,15,1,15,8896,,
7160,4,4,5604130,8,,71,12,1,12,9452,,
7176,5,5,5604879,12,,71,10,1,10,10201,,
7157,6,6,5605219,11,,71,8,1,8,10541,,
7171,7,7,5605817,3,,71,6,1,6,11139,5000,
7158,8,8,5605882,10,,71,4,1,4,11204,,
7163,9,9,5606207,15,,71,2,1,2,11529,,
7168,10,10,5606609,16,,71,1,1,1,11931,,
7183,11,11,5607410,9,,71,0,1,0,12732,,
7173,12,12,5608277,18,,71,0,1,0,13599,,
7182,13,13,5608925,7,,71,0,1,0,14247,,
7181,14,14,5609605,5,,71,0,1,0,14927,,
7169,15,15,5612737,13,,71,0,1,0,18059,5000,
7175,16,16,,19,,70,0,1,0,+1 lap,,
7177,17,17,,2,,65,0,1,0,,,Collision
7178,18,18,,14,10,65,0,1,0,,,Collision
7165,19,19,,17,,65,0,1,0,,,Suspension
7174,20,DNF,,4,,51,0,1,0,,,Oil pressure
