entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6352,1,1,5807875,16,,44,10,1,10,,,
6356,2,2,5827368,8,,44,6,1,6,19493,,
6382,3,3,5832873,13,,44,4,1,4,24998,,
6377,4,4,5834847,10,,44,3,1,3,26972,,
6383,5,5,5841647,6,,44,2,1,2,33772,,
6364,6,6,5847549,12,,44,1,1,1,39674,,
6353,7,7,5861923,4,,44,0,1,0,54048,,
6355,8,8,5862423,11,,44,0,1,0,54548,,
6373,9,9,5874045,9,,44,0,1,0,"01:06,17",,
6389,10,10,5887664,17,,44,0,1,0,"01:19,79",,
6385,11,11,,14,,43,0,1,0,+1 lap,,
6361,12,12,,18,,43,0,1,0,+1 lap,,
6368,13,13,,24,,42,0,1,0,+2 laps,,
6369,14,14,,22,,42,0,1,0,+2 laps,,
6354,15,DNF,,15,,28,0,1,0,,,Spun off
6388,16,DNF,,23,,27,0,1,0,,,Gearbox
6371,17,DNF,,19,,23,0,1,0,,,Accident
6375,18,DNF,,1,,22,0,1,0,,,Electrical
6365,19,DNF,,7,,21,0,1,0,,,Fire
6387,20,DNF,,20,,20,0,1,0,,,Spun off
6367,21,DNF,,21,,18,0,1,0,,,Out of fuel
6357,22,DNF,,5,,13,0,1,0,,,Gearbox
6374,23,DNF,,2,,4,0,1,0,,,Suspension
6384,24,DNF,,3,,1,0,1,0,,,Spun off
